"id","date","state_name","state_code","cgst","sgst","igst","cess"
387,"2018-05-01","Puducherry","34",18.21,26.94,110.19,0.16
388,"2018-05-01","Punjab","03",237.85,397.4,487.8,16.26
389,"2018-05-01","Rajasthan","08",637.39,848.79,873.4,132.92
390,"2018-05-01","Sikkim","11",9.94,13.55,143.15,0.66
391,"2018-05-01","Tamil Nadu","33",1388.18,1927.11,1682.28,491.02
392,"2018-05-01","Telangana","36",547.3,806.81,790.83,474.12
393,"2018-05-01","The Dadra And Nagar Haveli And Daman And Diu","38",20.57,29.54,169.47,0.06
394,"2018-05-01","Tripura","16",16.9,25.84,2.68,0.24
395,"2018-05-01","Uttar Pradesh","09",971.73,1502.79,1302.46,838.84
396,"2018-05-01","Uttarakhand","05",160.37,303.98,761.5,20.84
397,"2018-05-01","West Bengal","19",869.32,1171.3,786.37,281.4
398,"2018-06-01","Andaman And Nicobar Islands","35",11.29,13.87,2.47,0.06
399,"2018-06-01","Andhra Pradesh","28",460.33,668.17,780.49,26.61
400,"2018-06-01","Arunachal Pradesh","12",9.32,13.54,3.95,0.01
401,"2018-06-01","Assam","18",171.54,250.27,195.99,44.86
402,"2018-06-01","Bihar","10",178.75,365.74,87.86,128.78
403,"2018-06-01","Cbic","98",0.0,0.0,45.1,0.0
404,"2018-06-01","Chandigarh","04",25.54,39.69,70.78,0.39
405,"2018-06-01","Chhattisgarh","22",303.48,383.21,693.19,521.86
406,"2018-06-01","Delhi","07",619.82,795.19,1601.91,86.36
407,"2018-06-01","Goa","30",83.28,113.49,135.33,3.15
408,"2018-06-01","Gujarat","24",1634.99,2075.49,2251.42,400.6
409,"2018-06-01","Haryana","06",709.28,1090.66,2436.53,398.01
410,"2018-06-01","Himachal Pradesh","02",81.19,128.47,430.16,1.44
411,"2018-06-01","Jammu And Kashmir","01",70.74,119.02,72.19,4.17
412,"2018-06-01","Jharkhand","20",273.36,385.05,849.82,470.87
413,"2018-06-01","Karnataka","29",1317.79,1771.66,2285.64,868.72
414,"2018-06-01","Kerala","32",426.52,683.9,190.0,5.59
415,"2018-06-01","Lakshadweep","31",3.09,3.13,0.13,0.0
416,"2018-06-01","Madhya Pradesh","23",418.54,609.99,543.58,432.46
417,"2018-06-01","Maharashtra","27",3898.98,4810.38,4398.22,913.23
418,"2018-06-01","Manipur","14",8.44,12.39,1.09,0.06
419,"2018-06-01","Meghalaya","17",14.92,20.95,76.04,4.27
420,"2018-06-01","Mizoram","15",3.25,6.24,0.74,0.03
421,"2018-06-01","Nagaland","13",2.85,5.54,4.44,0.6
422,"2018-06-01","Odisha","21",407.43,535.87,786.43,422.17
423,"2018-06-01","Other Territory","97",13.62,21.75,102.25,0.0
424,"2018-06-01","Puducherry","34",19.61,27.2,98.99,0.24
425,"2018-06-01","Punjab","03",250.79,441.5,489.74,18.2
426,"2018-06-01","Rajasthan","08",606.74,833.94,850.17,133.24
427,"2018-06-01","Sikkim","11",10.12,14.44,146.41,0.01
428,"2018-06-01","Tamil Nadu","33",1278.2,1806.52,1526.61,575.66
429,"2018-06-01","Telangana","36",563.43,797.96,792.22,547.87
430,"2018-06-01","The Dadra And Nagar Haveli And Daman And Diu","38",22.48,34.52,158.16,0.03
431,"2018-06-01","Tripura","16",12.06,19.46,3.68,0.06
432,"2018-06-01","Uttar Pradesh","09",1034.74,1624.02,1374.16,999.74
433,"2018-06-01","Uttarakhand","05",164.16,309.88,770.71,21.28
434,"2018-06-01","West Bengal","19",857.67,1188.32,747.79,318.08
435,"2018-07-01","Andaman And Nicobar Islands","35",4.28,8.38,1.74,0.02
436,"2018-07-01","Andhra Pradesh","28",483.57,723.34,776.03,43.2
437,"2018-07-01","Arunachal Pradesh","12",10.05,14.69,3.89,0.02
438,"2018-07-01","Assam","18",162.93,259.53,197.37,41.19
439,"2018-07-01","Bihar","10",194.84,393.18,100.65,162.54
440,"2018-07-01","Cbic","98",0.0,0.0,27.97,0.0
441,"2018-07-01","Chandigarh","04",29.85,41.03,76.75,0.3
442,"2018-07-01","Chhattisgarh","22",337.88,420.32,550.55,601.32
443,"2018-07-01","Delhi","07",662.98,834.08,1513.8,83.97
444,"2018-07-01","Goa","30",73.71,106.01,137.69,1.28
445,"2018-07-01","Gujarat","24",1543.92,1997.23,2189.68,348.87
446,"2018-07-01","Haryana","06",680.22,1003.56,2311.71,299.16
447,"2018-07-01","Himachal Pradesh","02",85.42,131.11,399.77,1.2
448,"2018-07-01","Jammu And Kashmir","01",80.44,134.72,95.6,7.18
449,"2018-07-01","Jharkhand","20",300.68,429.5,710.62,407.15
450,"2018-07-01","Karnataka","29",1389.42,1919.36,2473.95,993.51
451,"2018-07-01","Kerala","32",404.76,657.7,210.7,3.52
452,"2018-07-01","Lakshadweep","31",0.38,0.42,0.08,0.0
453,"2018-07-01","Madhya Pradesh","23",455.35,657.97,554.41,400.88
454,"2018-07-01","Maharashtra","27",3478.17,4529.76,4726.5,1016.69
455,"2018-07-01","Manipur","14",6.71,16.47,1.05,0.12
456,"2018-07-01","Meghalaya","17",15.42,22.28,74.74,1.41
457,"2018-07-01","Mizoram","15",3.05,5.65,1.52,0.0
458,"2018-07-01","Nagaland","13",2.91,4.73,4.34,0.51
459,"2018-07-01","Odisha","21",400.58,546.84,651.11,460.35
460,"2018-07-01","Other Territory","97",13.48,22.46,122.64,0.0
461,"2018-07-01","Puducherry","34",20.09,29.17,111.55,0.15
462,"2018-07-01","Punjab","03",265.76,453.4,436.09,16.18
463,"2018-07-01","Rajasthan","08",642.58,891.91,788.09,130.94
464,"2018-07-01","Sikkim","11",16.38,23.58,141.17,0.13
465,"2018-07-01","Tamil Nadu","33",1367.35,1956.13,1636.15,656.16
466,"2018-07-01","Telangana","36",592.32,843.92,854.61,511.7
467,"2018-07-01","The Dadra And Nagar Haveli And Daman And Diu","38",23.37,35.4,176.35,0.03
468,"2018-07-01","Tripura","16",17.41,24.48,3.51,0.58
469,"2018-07-01","Uttar Pradesh","09",1055.82,1637.23,1280.82,1009.23
470,"2018-07-01","Uttarakhand","05",179.41,321.93,889.7,17.07
471,"2018-07-01","West Bengal","19",875.78,1195.39,866.14,351.42
472,"2018-08-01","Andaman And Nicobar Islands","35",4.12,8.17,1.22,0.09
473,"2018-08-01","Andhra Pradesh","28",448.51,646.09,777.33,18.83
474,"2018-08-01","Arunachal Pradesh","12",7.14,11.08,4.22,0.23
475,"2018-08-01","Assam","18",172.95,246.78,201.88,24.35
476,"2018-08-01","Bihar","10",192.94,357.08,127.57,168.23
477,"2018-08-01","Cbic","98",0.0,0.0,47.08,0.0
478,"2018-08-01","Chandigarh","04",28.64,39.93,70.85,0.16
479,"2018-08-01","Chhattisgarh","22",309.88,398.68,576.67,535.74
480,"2018-08-01","Delhi","07",655.04,825.96,1440.66,92.92
481,"2018-08-01","Goa","30",77.07,107.74,120.58,1.41
482,"2018-08-01","Gujarat","24",1413.49,1815.81,1701.42,321.54
483,"2018-08-01","Haryana","06",711.49,1088.28,2281.42,292.7
484,"2018-08-01","Himachal Pradesh","02",77.46,121.38,362.27,1.2
485,"2018-08-01","Jammu And Kashmir","01",72.77,129.47,99.01,4.02
486,"2018-08-01","Jharkhand","20",256.19,364.84,664.51,383.7
487,"2018-08-01","Karnataka","29",1370.2,1845.95,2225.44,829.63
488,"2018-08-01","Kerala","32",351.82,529.94,243.79,3.75
489,"2018-08-01","Lakshadweep","31",0.17,0.18,0.04,0.0
490,"2018-08-01","Madhya Pradesh","23",414.22,596.15,573.92,378.26
491,"2018-08-01","Maharashtra","27",3468.06,4385.3,4142.54,836.03
492,"2018-08-01","Manipur","14",6.11,9.56,0.89,0.05
493,"2018-08-01","Meghalaya","17",15.66,21.27,64.73,0.68
494,"2018-08-01","Mizoram","15",3.47,6.68,0.63,0.02
495,"2018-08-01","Nagaland","13",4.58,6.73,3.6,0.39
496,"2018-08-01","Odisha","21",400.97,525.89,837.7,477.2
497,"2018-08-01","Other Territory","97",20.39,36.82,143.12,0.49
498,"2018-08-01","Puducherry","34",16.95,30.7,101.37,0.1
499,"2018-08-01","Punjab","03",247.75,409.91,427.29,11.83
500,"2018-08-01","Rajasthan","08",570.64,796.9,748.83,124.02
501,"2018-08-01","Sikkim","11",7.08,12.23,143.79,0.03
502,"2018-08-01","Tamil Nadu","33",1395.26,2000.38,1567.42,472.53
503,"2018-08-01","Telangana","36",566.23,792.95,833.04,467.53
504,"2018-08-01","The Dadra And Nagar Haveli And Daman And Diu","38",23.83,36.34,153.14,0.15
505,"2018-08-01","Tripura","16",14.18,20.12,3.9,0.1
506,"2018-08-01","Uttar Pradesh","09",935.42,1452.78,1353.17,1022.19
507,"2018-08-01","Uttarakhand","05",158.9,297.24,549.46,14.57
508,"2018-08-01","West Bengal","19",883.31,1178.5,768.88,293.85
509,"2018-09-01","Andaman And Nicobar Islands","35",9.22,12.51,1.17,0.02
510,"2018-09-01","Andhra Pradesh","28",493.36,692.61,808.7,28.62
511,"2018-09-01","Arunachal Pradesh","12",10.23,13.41,2.16,0.14
512,"2018-09-01","Assam","18",184.27,256.84,223.82,31.82
513,"2018-09-01","Bihar","10",195.55,374.04,90.67,170.28
514,"2018-09-01","Cbic","98",0.0,0.0,49.71,0.0
515,"2018-09-01","Chandigarh","04",26.98,40.93,75.28,0.18
516,"2018-09-01","Chhattisgarh","22",287.07,361.02,509.3,513.6
517,"2018-09-01","Delhi","07",620.52,787.04,1642.9,89.04
518,"2018-09-01","Goa","30",69.23,101.03,134.42,3.83
519,"2018-09-01","Gujarat","24",1547.8,1999.97,2229.57,322.81
520,"2018-09-01","Haryana","06",688.69,1039.91,2156.43,307.1
521,"2018-09-01","Himachal Pradesh","02",79.1,118.53,450.11,0.8
522,"2018-09-01","Jammu And Kashmir","01",78.61,129.74,123.85,4.65
523,"2018-09-01","Jharkhand","20",264.31,367.6,755.85,347.83
524,"2018-09-01","Karnataka","29",1316.81,1809.4,2287.52,898.26
525,"2018-09-01","Kerala","32",345.11,529.43,164.83,2.87
526,"2018-09-01","Lakshadweep","31",0.06,0.47,0.0,0.0
527,"2018-09-01","Madhya Pradesh","23",400.14,572.94,528.69,397.17
528,"2018-09-01","Maharashtra","27",3428.64,4292.71,4307.92,1052.22
529,"2018-09-01","Manipur","14",10.65,20.16,1.02,0.0
530,"2018-09-01","Meghalaya","17",13.41,19.91,57.73,1.49
531,"2018-09-01","Mizoram","15",5.3,7.56,0.46,0.07
532,"2018-09-01","Nagaland","13",5.45,7.74,8.63,0.17
533,"2018-09-01","Odisha","21",403.92,527.58,808.73,446.53
534,"2018-09-01","Other Territory","97",10.93,18.15,125.47,0.0
535,"2018-09-01","Puducherry","34",18.9,29.82,111.9,0.2
536,"2018-09-01","Punjab","03",250.89,406.1,445.78,14.31
537,"2018-09-01","Rajasthan","08",559.53,773.57,781.36,129.02
538,"2018-09-01","Sikkim","11",7.82,11.34,145.92,0.01
539,"2018-09-01","Tamil Nadu","33",1384.41,1976.47,1756.48,616.03
540,"2018-09-01","Telangana","36",614.97,854.31,784.23,468.28
541,"2018-09-01","The Dadra And Nagar Haveli And Daman And Diu","38",21.83,32.95,168.82,0.2
542,"2018-09-01","Tripura","16",18.24,25.94,4.63,0.68
543,"2018-09-01","Uttar Pradesh","09",917.49,1408.93,1438.67,1046.85
544,"2018-09-01","Uttarakhand","05",157.81,289.72,779.54,19.52
545,"2018-09-01","West Bengal","19",870.93,1150.44,799.75,309.05
546,"2018-10-01","Andaman And Nicobar Islands","35",3.89,7.43,1.58,0.0
547,"2018-10-01","Andhra Pradesh","28",548.31,786.62,856.42,20.9
548,"2018-10-01","Arunachal Pradesh","12",9.79,14.67,3.25,0.49
549,"2018-10-01","Assam","18",203.19,288.75,227.0,37.85
550,"2018-10-01","Bihar","10",197.94,397.09,92.46,124.94
551,"2018-10-01","Cbic","98",0.0,0.0,39.61,0.0
552,"2018-10-01","Chandigarh","04",26.08,34.78,80.06,0.3
553,"2018-10-01","Chhattisgarh","22",321.97,423.92,523.27,467.54
554,"2018-10-01","Delhi","07",666.38,859.74,1671.1,89.82
555,"2018-10-01","Goa","30",76.39,112.69,122.16,1.46
556,"2018-10-01","Gujarat","24",1591.84,1998.91,2260.97,307.48
557,"2018-10-01","Haryana","06",707.76,1053.84,2373.95,325.75
558,"2018-10-01","Himachal Pradesh","02",78.77,124.54,445.78,1.55
559,"2018-10-01","Jammu And Kashmir","01",84.91,133.23,103.03,2.89
560,"2018-10-01","Jharkhand","20",359.99,469.16,894.17,368.01
561,"2018-10-01","Karnataka","29",1385.81,1880.13,2445.18,876.38
562,"2018-10-01","Kerala","32",451.48,787.77,256.72,4.66
563,"2018-10-01","Lakshadweep","31",0.04,0.05,0.05,0.0
564,"2018-10-01","Madhya Pradesh","23",435.69,640.66,514.66,401.5
565,"2018-10-01","Maharashtra","27",3671.84,4595.09,5314.06,953.39
566,"2018-10-01","Manipur","14",7.76,15.18,1.23,0.15
567,"2018-10-01","Meghalaya","17",16.26,25.76,52.4,1.18
568,"2018-10-01","Mizoram","15",2.42,5.01,2.77,0.0
569,"2018-10-01","Nagaland","13",4.81,8.0,5.25,0.52
570,"2018-10-01","Odisha","21",423.29,555.94,755.75,454.71
571,"2018-10-01","Other Territory","97",17.03,23.55,110.03,0.0
572,"2018-10-01","Puducherry","34",18.72,30.56,91.66,0.09
573,"2018-10-01","Punjab","03",268.78,431.2,417.09,12.39
574,"2018-10-01","Rajasthan","08",672.05,949.11,820.3,112.44
575,"2018-10-01","Sikkim","11",9.89,15.23,115.51,0.32
576,"2018-10-01","Tamil Nadu","33",1389.87,2045.88,1902.12,752.69
577,"2018-10-01","Telangana","36",646.02,904.44,820.14,522.32
578,"2018-10-01","The Dadra And Nagar Haveli And Daman And Diu","38",25.55,37.62,178.73,0.05
579,"2018-10-01","Tripura","16",15.31,23.78,4.95,0.27
580,"2018-10-01","Uttar Pradesh","09",1023.37,1580.76,1327.72,903.22
581,"2018-10-01","Uttarakhand","05",179.39,341.43,868.64,21.38
582,"2018-10-01","West Bengal","19",921.37,1223.78,811.59,278.66
583,"2018-11-01","Andaman And Nicobar Islands","35",12.67,16.59,1.45,0.07
584,"2018-11-01","Andhra Pradesh","28",528.97,741.88,858.34,15.73
585,"2018-11-01","Arunachal Pradesh","12",6.47,11.59,3.54,0.11
586,"2018-11-01","Assam","18",203.03,275.19,218.37,42.9
587,"2018-11-01","Bihar","10",217.43,393.99,141.33,161.93
588,"2018-11-01","Cbic","98",0.0,0.0,32.21,0.0
589,"2018-11-01","Chandigarh","04",30.18,40.81,74.4,0.12
590,"2018-11-01","Chhattisgarh","22",322.52,410.95,721.94,549.88
591,"2018-11-01","Delhi","07",670.85,878.22,1632.11,95.54
592,"2018-11-01","Goa","30",75.97,112.42,134.87,2.18
593,"2018-11-01","Gujarat","24",1626.01,2124.82,1960.7,352.18
594,"2018-11-01","Haryana","06",779.12,1068.69,2522.08,307.7
595,"2018-11-01","Himachal Pradesh","02",97.55,141.13,427.71,0.99
596,"2018-11-01","Jammu And Kashmir","01",75.86,126.52,82.08,1.83
597,"2018-11-01","Jharkhand","20",310.09,425.2,872.31,408.15
598,"2018-11-01","Karnataka","29",1373.42,1862.27,2486.74,776.08
599,"2018-11-01","Kerala","32",440.65,676.36,218.21,4.13
600,"2018-11-01","Lakshadweep","31",0.28,0.58,0.02,0.0
601,"2018-11-01","Madhya Pradesh","23",477.85,651.17,580.91,414.15
602,"2018-11-01","Maharashtra","27",3784.05,4771.82,4452.76,924.68
603,"2018-11-01","Manipur","14",6.75,11.49,3.19,0.06
604,"2018-11-01","Meghalaya","17",13.2,20.36,66.3,1.43
605,"2018-11-01","Mizoram","15",4.65,7.6,3.4,0.14
606,"2018-11-01","Nagaland","13",4.2,6.38,3.98,0.53
607,"2018-11-01","Odisha","21",424.62,551.02,895.26,503.4
608,"2018-11-01","Other Territory","97",26.19,38.14,132.92,0.0
609,"2018-11-01","Puducherry","34",18.75,30.75,117.52,3.18
610,"2018-11-01","Punjab","03",270.59,469.34,472.79,7.04
611,"2018-11-01","Rajasthan","08",691.17,970.8,877.69,124.38
612,"2018-11-01","Sikkim","11",10.01,19.5,118.82,0.1
613,"2018-11-01","Tamil Nadu","33",1462.3,2073.24,1747.47,530.33
614,"2018-11-01","Telangana","36",717.16,1004.77,795.38,549.22
615,"2018-11-01","The Dadra And Nagar Haveli And Daman And Diu","38",23.27,32.17,173.37,0.04
616,"2018-11-01","Tripura","16",15.39,21.59,4.28,0.1
617,"2018-11-01","Uttar Pradesh","09",1048.55,1616.45,1386.28,1107.06
618,"2018-11-01","Uttarakhand","05",167.82,339.53,616.85,23.36
619,"2018-11-01","West Bengal","19",873.78,1125.81,755.08,280.11
620,"2018-12-01","Andaman And Nicobar Islands","35",7.57,11.78,2.54,0.0
621,"2018-12-01","Andhra Pradesh","28",503.75,697.53,831.58,15.9
622,"2018-12-01","Arunachal Pradesh","12",9.25,12.41,4.18,0.11
623,"2018-12-01","Assam","18",198.43,270.0,231.22,43.52
624,"2018-12-01","Bihar","10",220.52,393.52,118.85,176.37
625,"2018-12-01","Cbic","98",0.0,0.0,91.21,0.0
626,"2018-12-01","Chandigarh","04",28.68,40.64,73.33,0.22
627,"2018-12-01","Chhattisgarh","22",314.84,409.71,554.25,573.2
628,"2018-12-01","Delhi","07",651.25,845.01,1560.65,89.23
629,"2018-12-01","Goa","30",90.59,126.43,122.79,2.22
630,"2018-12-01","Gujarat","24",1514.08,1971.89,1850.79,282.38
631,"2018-12-01","Haryana","06",657.02,971.08,2690.77,327.43
632,"2018-12-01","Himachal Pradesh","02",89.7,139.61,364.69,0.73
633,"2018-12-01","Jammu And Kashmir","01",77.94,135.15,78.59,0.87
634,"2018-12-01","Jharkhand","20",298.32,411.15,855.44,430.57
635,"2018-12-01","Karnataka","29",1453.78,1950.98,2021.54,782.34
636,"2018-12-01","Kerala","32",461.35,722.55,227.61,4.45
637,"2018-12-01","Lakshadweep","31",1.67,1.85,0.03,0.0
638,"2018-12-01","Madhya Pradesh","23",478.27,663.38,560.78,391.92
639,"2018-12-01","Maharashtra","27",3689.91,4503.08,4517.03,814.08
640,"2018-12-01","Manipur","14",9.77,15.65,1.44,0.25
641,"2018-12-01","Meghalaya","17",14.05,20.98,72.87,0.14
642,"2018-12-01","Mizoram","15",3.58,6.07,3.31,0.11
643,"2018-12-01","Nagaland","13",4.25,6.87,4.55,0.87
644,"2018-12-01","Odisha","21",443.58,572.38,823.6,507.03
645,"2018-12-01","Other Territory","97",19.82,33.59,124.41,0.0
646,"2018-12-01","Puducherry","34",17.88,29.22,104.65,0.15
647,"2018-12-01","Punjab","03",273.49,459.58,422.78,6.62
648,"2018-12-01","Rajasthan","08",668.7,924.61,752.85,110.26
649,"2018-12-01","Sikkim","11",7.3,11.49,130.66,0.28
650,"2018-12-01","Tamil Nadu","33",1383.79,1987.28,1536.21,507.8
651,"2018-12-01","Telangana","36",649.7,907.83,879.44,577.33
652,"2018-12-01","The Dadra And Nagar Haveli And Daman And Diu","38",24.77,34.29,146.28,0.03
653,"2018-12-01","Tripura","16",17.29,25.65,4.89,0.14
654,"2018-12-01","Uttar Pradesh","09",1065.01,1622.84,1206.53,1062.4
655,"2018-12-01","Uttarakhand","05",154.25,292.68,591.46,16.84
656,"2018-12-01","West Bengal","19",937.4,1230.53,737.13,324.94
657,"2019-01-01","Andaman And Nicobar Islands","35",12.48,18.08,3.95,0.02
658,"2019-01-01","Andhra Pradesh","28",538.51,785.8,811.71,22.71
659,"2019-01-01","Arunachal Pradesh","12",14.39,19.44,4.37,0.04
660,"2019-01-01","Assam","18",206.59,318.59,214.71,47.01
661,"2019-01-01","Bihar","10",253.9,453.13,137.64,194.78
662,"2019-01-01","Cbic","98",0.0,0.0,44.9,0.0
663,"2019-01-01","Chandigarh","04",31.08,50.15,76.46,1.35
664,"2019-01-01","Chhattisgarh","22",347.93,453.89,702.93,559.34
665,"2019-01-01","Delhi","07",693.59,945.91,1782.94,102.72
666,"2019-01-01","Goa","30",99.47,150.8,140.79,2.75
667,"2019-01-01","Gujarat","24",1722.12,2227.25,1932.56,302.92
668,"2019-01-01","Haryana","06",728.94,1065.15,2679.34,341.3
669,"2019-01-01","Himachal Pradesh","02",88.48,145.29,410.31,2.67
670,"2019-01-01","Jammu And Kashmir","01",94.44,160.06,75.29,1.41
671,"2019-01-01","Jharkhand","20",319.85,447.26,755.72,441.95
672,"2019-01-01","Karnataka","29",1619.03,2193.54,2546.57,970.16
673,"2019-01-01","Kerala","32",474.91,821.39,275.22,12.83
674,"2019-01-01","Lakshadweep","31",0.44,0.6,0.04,0.0
675,"2019-01-01","Madhya Pradesh","23",548.05,756.42,656.76,452.89
676,"2019-01-01","Maharashtra","27",3850.33,4837.32,5491.97,971.06
677,"2019-01-01","Manipur","14",8.53,13.54,1.51,0.13
678,"2019-01-01","Meghalaya","17",16.61,23.74,62.76,0.81
679,"2019-01-01","Mizoram","15",7.1,11.91,7.26,0.14
680,"2019-01-01","Nagaland","13",4.86,6.93,4.74,0.9
681,"2019-01-01","Odisha","21",448.85,596.19,821.84,471.15
682,"2019-01-01","Other Territory","97",27.1,34.79,131.9,0.0
683,"2019-01-01","Puducherry","34",20.72,35.54,101.43,1.28
684,"2019-01-01","Punjab","03",296.89,529.1,374.68,15.36
685,"2019-01-01","Rajasthan","08",709.63,1036.73,898.3,131.28
686,"2019-01-01","Sikkim","11",8.59,14.55,151.94,0.44
687,"2019-01-01","Tamil Nadu","33",1479.07,2178.52,1917.79,625.92
688,"2019-01-01","Telangana","36",711.7,992.46,886.05,604.74
689,"2019-01-01","The Dadra And Nagar Haveli And Daman And Diu","38",27.79,44.22,201.29,0.41
690,"2019-01-01","Tripura","16",18.73,26.75,6.45,0.23
691,"2019-01-01","Uttar Pradesh","09",1159.57,1864.76,1336.79,1123.98
692,"2019-01-01","Uttarakhand","05",175.9,303.33,652.76,13.63
693,"2019-01-01","West Bengal","19",996.6,1262.49,866.97,369.3
694,"2019-02-01","Andaman And Nicobar Islands","35",9.29,13.27,2.06,0.15
695,"2019-02-01","Andhra Pradesh","28",536.88,740.28,795.66,15.56
696,"2019-02-01","Arunachal Pradesh","12",11.85,15.83,4.09,0.19
697,"2019-02-01","Assam","18",221.52,311.03,170.13,33.63
698,"2019-02-01","Bihar","10",244.27,433.15,113.4,170.2
699,"2019-02-01","Cbic","98",0.0,0.0,46.73,0.0
700,"2019-02-01","Chandigarh","04",27.91,41.39,76.98,0.32
701,"2019-02-01","Chhattisgarh","22",405.9,514.55,648.95,498.23
702,"2019-02-01","Delhi","07",712.48,918.21,1704.35,87.15
703,"2019-02-01","Goa","30",90.55,140.52,167.16,2.51
704,"2019-02-01","Gujarat","24",1729.6,2256.59,2108.14,412.69
705,"2019-02-01","Haryana","06",694.39,1063.15,2819.9,295.48
706,"2019-02-01","Himachal Pradesh","02",89.32,131.21,388.59,0.87
707,"2019-02-01","Jammu And Kashmir","01",97.02,139.24,67.29,1.95
708,"2019-02-01","Jharkhand","20",325.71,432.22,877.14,485.84
709,"2019-02-01","Karnataka","29",1513.0,2058.35,2133.29,748.64
710,"2019-02-01","Kerala","32",447.04,717.8,244.58,6.59
711,"2019-02-01","Lakshadweep","31",0.92,1.72,0.05,0.0
712,"2019-02-01","Madhya Pradesh","23",541.87,734.57,588.15,426.81
713,"2019-02-01","Maharashtra","27",3762.15,4750.96,4514.56,1064.1
714,"2019-02-01","Manipur","14",6.75,12.59,1.68,0.09
715,"2019-02-01","Meghalaya","17",18.3,23.92,85.71,0.95
716,"2019-02-01","Mizoram","15",6.22,10.45,5.46,0.0
717,"2019-02-01","Nagaland","13",5.1,8.18,4.21,2.16
718,"2019-02-01","Odisha","21",526.18,672.99,725.24,449.63
719,"2019-02-01","Other Territory","97",13.56,19.84,108.0,0.0
720,"2019-02-01","Puducherry","34",19.39,32.48,123.27,0.16
721,"2019-02-01","Punjab","03",267.7,453.2,370.14,9.01
722,"2019-02-01","Rajasthan","08",693.05,986.86,875.79,120.23
723,"2019-02-01","Sikkim","11",8.97,13.98,121.92,0.02
724,"2019-02-01","Tamil Nadu","33",1509.93,2115.93,1797.3,551.05
725,"2019-02-01","Telangana","36",786.13,1040.23,934.48,699.09
726,"2019-02-01","The Dadra And Nagar Haveli And Daman And Diu","38",27.37,37.42,166.22,0.07
727,"2019-02-01","Tripura","16",16.67,23.58,5.65,0.21
728,"2019-02-01","Uttar Pradesh","09",1064.12,1672.16,1299.44,1076.61
729,"2019-02-01","Uttarakhand","05",187.99,333.92,691.58,23.87
